id,division_id,english,sinhala,tamil
367,7,Godigamuwa South,ගොඩිගමුව දකුණ,‎கொடிகமுவ ‎தெற்கு
368,7,Godigamuwa South B,ගොඩිගමුව දකුණ බි,‎கொடிகமுவ ‎தெற்கு ' B '
369,7,Godigamuwa North,ගොඩිගමුව උතුර,‎கொடிகமுவ வடக்கு
370,7,Navinna,නාවින්න,நாவிண்ண
371,7,Wijerama,විජේරාම,வி‍ஜேராம
372,7,Gangodavila South B,ගනේගොඩවිළ දකුණ බි,கங்‎கொடவில ‎தெற்கு B
373,7,Jambugasmulla,ජම්ඔුගස්මුල්ල,ஜம்புகஸ்முள்ள
374,7,Wattegedara,වත්තේගෙදර,வத்‎தெ‎கெதர
375,8,Obesekarapura,ඔබේසේකරපුර,ஒ‍‍பே‍சேகரபுர
376,8,Welikada West,වැළිකඩ බටහිර,‎வெலிகட ‍மேற்கு
377,8,Welikada East,වැළිකඩ නැගනහිර,‎வெலிகட கிழக்கு
378,8,Rajagiriya,රාජගිරිය,ராஜகிரிய
379,8,Welikada North,වැළිකඩ උතුර,‎வெலிகட வடக்கு
380,8,Nawala East,නාවල නැගනහිර,நவைளை ‍மேற்கு
381,8,Koswatta,කොස්වත්ත,‎கொஸ்வத்த
382,8,Ethulkotte West,ඇතුළ්කොට්ටේ බටහිර,எத்துள்‍கோட்‍டே ‍மேற்கு
383,8,Ethulkotte,ඇතුළ්කොට්ටේ,எத்துள்‍கோட்‍டே
384,8,Pitakotte East,පිටකොට්ටේ නැගනහිර,பிட்ட‍கோட்‍டே கிழக்கு
385,8,Pitakotte,පිටකොට්ටේ,பிட்ட‍கோட்‍டே
386,8,Pitakotte West,පිටකොට්ටේ බටහිර,பிட்ட‍கோட்‍டே ‍மேற்கு
387,8,Nawala West,නාවළ බටහිර,நாவளை கிழக்கு
388,8,Nugegoda West,නුගේගොඩ බටහිර,நு‍கே‎கொடை ‍மேற்கு
389,8,Pagoda,පා‍ගොඩ,பா‎கொட
390,8,Nugegoda,නුගේගොඩ,நு‍கே‎கொடை
391,8,Pagoda East,පා‍ගොඩ නැගනහිර,பா‎கொட கிழக்கு
392,8,Gangodavila North,ගංගොඩවිළ උතුර,கங்‎கொடவில வடக்கு
393,8,Gangodavila South,ගංගොඩවිළ දකුණ,கங்‎கொடவில ‎தெற்கு
394,8,Gangodavila East,ගංගොඩවිළ නැගනහිර,கங்‎கொடவில கிழக்கு
395,9,Kollupitiya,කුලියාපිටිය,‎கொள்ளுப்பிட்டிய
396,9,Bambalapitiya,බම්බළපිටිය,பம்பலப்பிட்டிய
397,9,Kurunduwatta,කුරැදුවත්ත,கருவாத்‍தோட்டம்
398,9,Kuppiyawatta West,කුප්පියවත්ත බටහිර,குப்பியாவத்த ‍மேற்கு
399,9,Kuppiyawatta East,කුප්පියවත්ත නැගනහිර,குப்பியாவத்த கிழக்கு
400,9,Dematagoda,දෙමටගොඩ,‎தெமட்ட‎கொடை
401,9,Wanathamulla,වන්තමුල්ල,வனாத்தமுள்ள
402,9,Borella North,බොරැල්ල උතුර,‎பொரளை வடக்கு
403,9,Borella South,බොරැල්ල දකුණ,‎பொரளை ‎தெற்கு
404,9,Gothamipura,ගොතමිපුර,‍‎‍கோதமிபுர
405,9,Narahenpita,නාරන්පිට,நாரா‍ஹேன்பிட்ட
406,9,Thimbirigasyaya,කිඔිරිගස්යාය,திம்பிரிகஸ்யாய
407,9,Milagiriya,මිල්ගිරිය,மிலாகிரிய
408,9,Havelock Town,හැවිලොක් නගරය,‍‎‎‍‍‍ஹேவ்‎லொக் டவுன்
409,9,Kirula,කිරැළ,கிரு‍ள
410,9,Kirulapone,කිරැළපණ,கிரு‍ளப்பண
411,9,Wellawatta North,වැල්ලවත්ත උතුර,‎வெல்லவத்தை வடக்கு
412,9,Wellawatta South,වැල්ලවත්ත දකුණ,‎வெல்லவத்தை ‎தெற்கு
413,9,Pamankada West,පමාන්කඩ බටහිර,பாமண்கடை ‍மேற்கு
414,9,Pamankada East,පමාන්කඩ නැගනහිර,பாமண்கடை கிழக்கு
415,10,Sri Saranankara,සිරි සරණංකර,ஸ்ரீ சரணங்கார
416,10,Vilawala,විළවළ,விலவல
417,10,Dutugemunu,දුටුගැමුණු,துட்டு‎கெமுணு
418,10,Kohuwala,කොහුවළ,‎கொஹுவலை
419,10,Kalubovila,කලුබෙ‍ා්විළ,களு‍போவிலை
420,10,Hathbodhiya,හත්බෝධිය,ஹத்‍போதிய
421,10,Galwala,ගල්වළ,கல்வள
422,10,Dehiwala West,දෙහිවල බටහිර,‎தெஹிவளை ‍மேற்கு
423,10,Dehiwala East,දෙහිවල නැගනහිර,‎தெஹிவளை கிழக்கு
424,10,Udyanaya,උද්‍යානය,உத்யாணய
425,10,Nedimala,නෙදිමල,‎நெதிமால
426,10,Malwatta,මල්වත්ත,மல்வத்த
427,10,Jayathilaka,ජයතිලක,ஜயதிலக்க
428,10,Karagampitiya,කරගම්පිටිය,கரகம்பிட்டிய
429,10,Kawdana East,කව්ඩක බටහිර,கவ்டாணா கிழக்கு
430,11,Mount Lavinia,මවුන්ටීලැෙවීනියා,கல்கிஸ்ஸை
431,11,Kawdana West,කවුඩන බටහිර,கவ்டாணா ‍மேற்கு
432,11,Watarappala,වටරප්පළ,வட்டராப்பல
433,11,Wathumulla,වතුමුල්ල,வத்துமுள்ள
434,11,Katukurunduwatta,කටුකුරැකන්ද,கட்டுகுருந்துவத்த
435,11,Attidiya North,ඇටිදිය උතුර,அத்திடிய வடக்கு
436,11,Attidiya South,ඇටිදිය දකුණ,அத்திடிய ‎தெற்கு
437,11,Piriwena,පිරිවෙන,பிரி‎வெண
438,11,Wedikanda,වැදිකන්ද,‎வெடிகந்த
439,11,Vihara,විහාර,விஹார‍
440,11,Rathmalana West,රත්මලාන බටහිර,இரத்மளாணை ‍மேற்கு
441,11,Rathmalana East,රත්මලාන නැගනහිර,இரத்மளாணை கிழக்கு
442,11,Kandawala,කන්දවල,கந்தவள
443,12,Angulana North,අගුලාන උතුර,அங்குலாண வடக்கு
444,12,Kaldemulla,කල්දිමුල්ල,கல்‎தெமுள்ள
445,12,Soysapura North,සොයියාපුර දකුණ,‎சொய்சாபுர வடக்கு
446,12,Soysapura South,සොයියාපුර උතුර,‎சொய்சாபுர ‎‎தெற்கு
447,12,Dahampura,දහම්පුර,தஹம்புர
448,12,Thelawala North,‍තෙලවල උතුර,‎தெளவல வடக்கு
449,12,Borupana,බොරුපණ,‎பொருபண
450,12,Thelawala South,කෙළවල දකුණ,‎தெளவல ‎தெற்கு
451,12,Lakshapathiya North,ලක්ෂපතිය උතුර,லக்க்ஷபதிய வடக்கு
452,12,Lakshapathiya Central,ලක්ෂපතිය මධ්‍යම,லக்க்ஷபதிய மத்திய
453,12,Angulana South,අගුළාන දකුණ,அங்குலாண ‎தெற்கு
454,12,Uyana South,උයන දකුණ,உயண ‎தெற்கு
455,12,Uyana North,උයන උතුර,உயண வடக்கு
456,12,Rawathawatta South,රාවතාවත්ත දකුණ,ராவத்தாவத்த ‎தெற்கு
457,12,Rawathawatta East,රාවතාවත්ත නැගනහිර,ராவத்தாவத்த கிழக்கு
458,12,Lakshapathiya South,ලක්ෂපතිය දකුණ,லக்க்ஷபதிய ‎தெற்கு
459,12,Kaduwamulla,කඩුවමුල්ල,கடுவமுள்ள
460,12,Katubedda,කටුබැද්ද,கட்டு‎பெத்த
461,12,Molpe,මුල්පේ,‍‎‍மோல்‍பே
462,12,Moratumulla North,මොරටු මුල්ල උතුර,‎மொறட்டுமுள்ள வடக்கு
463,12,Kadalana,කඩළාන,கடலாண
464,12,Rawathawatta West,රාවත්තේවට බටහිර,ராவத்தாவத்த ‍மேற்கு
465,12,Idama,ඉඩම,இடம
466,12,Uswatta,උස්වත්ත,உஸ்வத்த
467,12,Moratumulla South,මොරටු මුල්ල දකුණ,‎மொறட்டுமுள்ள ‎தெற்கு
468,12,Indibedda West,ඉන්දිබැඩිද බටහිර,இந்தி‎பெத்த ‍மேற்கு
469,12,Moratumulla East,මොරටු මුල්ල නැ‍‍ගෙනහිර,‎மொறட்டுமுள்ள கிழக்கு
470,12,Moratumulla West,මොරටු මුල්ල බටහිර,‎மொறட்டுமுள்ள ‍மேற்கு
471,12,Villorawatta East,විල්ලුරවත්ත නැගනහිර,வில்‎லொறவத்த கிழக்கு
472,12,Villorawatta West,විල්ෙලා්ර වත්ත බටහිර,வில்‎லொறவத்த ‍மேற்கு
473,12,Indibedda East,ඉදිබැද්ද නැෙගනහිර,இந்தி‎பெத்த கிழக்கு
474,12,Moratuwella North,මොරටු වැල්ල උතුර,‎மொறட்டு‎வெல வடக்கு
475,12,Moratuwella West,මොරටු වැල්ල බටහිර,‎மொறட்டு‎வெல ‍மேற்கு
476,12,Koralawella North,කොරළවෙළ,‍‎‍கோறல‎வெள வடக்கு
477,12,Koralawella Eest,කොරළවැල්ල නැගනහිර,‍‎‍கோறல‎வெள கிழக்கு
478,12,Koralawella West,කොරළවැල්ල බටහිර,‍‎‍கோறல‎வெள ‍மேற்கு
479,12,Koralawella South,කොරළවැල්ල දකුණ,‍‎‍கோறல‎வெள ‎தெற்கு
480,12,Katukurunda North,කටුකුරැන්ද උතුර,கட்டுகுருந்த வடக்கு
481,12,Katukurunda South,කටුකුරැන්ද දකුණ,கட்டுகுருந்த ‎தெற்கு
482,12,Egoda Uyana North,ඒගොඩ උයන උතුර,எ‎கொட உயண வடக்கு
483,12,Egoda Uyana Central,ඒගොඩ උයන මධ්‍යම,மத்திய எ‎கொட உயண
484,12,Egoda Uyana South,ඒගොඩ උයන දකුණ,எ‎கொட உயண ‎தெற்கு
485,13,Pepiliyana West,පැපිලියාන බටහිර,‎பெப்பிலியாண ‍மேற்கு
486,13,Pepiliyana East,පැපිලියාන නැගනහිර,‎பெப்பிலியாண கிழக்கு
487,13,Divulpitiya East,දිවුල්පිටිය නැගනහිර,திவுள்பிட்டிய கிழக்கு
488,13,Divulpitiya West,දිවුල්පිටිය බටහිර,திவுள்பிட்டிய ‍மேற்கு
489,13,Bellanvila,බෙල්ලන්විල,‎பெல்லண்வில
490,13,Boralesgamuwa West A,බොරලැස්ගමුව බටහිර ඒ,‎பொரலஸ்கமுவ ‍மேற்கு ' A '
491,13,Boralesgamuwa West C,බොරලැස්ගමුව බටහිර සි,பொரலஸ்கமுவ ‍மேற்கு ' C '
492,13,Rattanapitiya,රතනපිටිය,இரத்தணபிட்டிய
493,13,Egodawatta,අගොඩවත්ත,எ‎கொடவத்த
494,13,Boralesgamuwa East A,බොරලැස්ගමුව නැගනහිර ඒ,பொரலஸ்கமுவ கிழக்கு ' A '
495,13,Boralesgamuwa West B,බොරලැස්ගමුව බටහිර බි,பொரலஸ்கமுவ ‍மேற்கு ' B '
496,13,Werahera North,වේරහැර උතුර,‍வேர‍ஹேர வடக்கு
497,13,Boralesgamuwa East B,බොරලැස්ගමුව නැගනහිර බි,பொரலஸ்கமுவ கிழக்கு ' B '
